CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
01;001;0002 ;0048;0;0576;075
01;001;0002 ;0048;0;0580;079
01;001;0002 ;0048;0;0531;028
01;001;0002 ;0048;0;0503;014
01;001;0002 ;0048;0;0515;009
01;001;0002 ;0049;0;9001;343
01;001;0002 ;0049;0;9002;234
01;001;0002 ;0049;0;9003;000
01;001;0002 ;0049;0;9004;004
01;001;0002 ;0049;0;9005;004
01;001;0002 ;0049;0;9006;000
01;001;0002 ;0049;0;0187;012
01;001;0002 ;0049;0;0576;054
01;001;0002 ;0049;0;0580;105
01;001;0002 ;0049;0;0531;027
01;001;0002 ;0049;0;0503;017
01;001;0002 ;0049;0;0515;011
01;001;0002 ;0050;0;9001;343
01;001;0002 ;0050;0;9002;246
01;001;0002 ;0050;0;9003;000
01;001;0002 ;0050;0;9004;001
01;001;0002 ;0050;0;9005;003
01;001;0002 ;0050;0;9006;000
01;001;0002 ;0050;0;0187;019
01;001;0002 ;0050;0;0576;068
01;001;0002 ;0050;0;0580;099
01;001;0002 ;0050;0;0531;026
01;001;0002 ;0050;0;0503;022
01;001;0002 ;0050;0;0515;008
01;001;0002 ;0051;0;9001;343
01;001;0002 ;0051;0;9002;000
01;001;0002 ;0051;0;9003;000
01;001;0002 ;0051;0;9004;003
01;001;0002 ;0051;0;9005;000
01;001;0002 ;0051;0;9006;000
01;001;0002 ;0051;0;0187;017
01;001;0002 ;0051;0;0576;065
01;001;0002 ;0051;0;0580;096
01;001;0002 ;0051;0;0531;029
01;001;0002 ;0051;0;0503;019
01;001;0002 ;0051;0;0515;010
01;001;0002 ;0052;0;9001;343
01;001;0002 ;0052;0;9002;248
01;001;0002 ;0052;0;9003;000
01;001;0002 ;0052;0;9004;003
01;001;0002 ;0052;0;9005;005
01;001;0002 ;0052;0;9006;000
01;001;0002 ;0052;0;0187;013
01;001;0002 ;0052;0;0576;076
01;001;0002 ;0052;0;0580;104
01;001;0002 ;0052;0;0531;023
01;001;0002 ;0052;0;0503;015
01;001;0002 ;0052;0;0515;009
01;001;0002 ;0053;0;9001;343
01;001;0002 ;0053;0;9002;232
01;001;0002 ;0053;0;9003;000
01;001;0002 ;0053;0;9004;000
01;001;0002 ;0053;0;9005;002
01;001;0002 ;0053;0;9006;001
01;001;0002 ;0053;0;0187;015
01;001;0002 ;0053;0;0576;064
01;001;0002 ;0053;0;0580;105
01;001;0002 ;0053;0;0531;024
01;001;0002 ;0053;0;0503;015
01;001;0002 ;0053;0;0515;005
01;001;0002 ;0054;0;9001;344
01;001;0002 ;0054;0;9002;236
01;001;0002 ;0054;0;9003;000
01;001;0002 ;0054;0;9004;001
01;001;0002 ;0054;0;9005;005
01;001;0002 ;0054;0;9006;000
01;001;0002 ;0054;0;0187;007
01;001;0002 ;0054;0;0576;063
01;001;0002 ;0054;0;0580;108
01;001;0002 ;0054;0;0531;029
01;001;0002 ;0054;0;0503;017
01;001;0002 ;0054;0;0515;006
01;001;0002 ;0055;0;9001;343
01;001;0002 ;0055;0;9002;231
01;001;0002 ;0055;0;9003;000
01;001;0002 ;0055;0;9004;005
01;001;0002 ;0055;0;9005;003
01;001;0002 ;0055;0;9006;000
01;001;0002 ;0055;0;0187;011
01;001;0002 ;0055;0;0576;072
01;001;0002 ;0055;0;0580;090
01;001;0002 ;0055;0;0531;023
01;001;0002 ;0055;0;0503;015
01;001;0002 ;0055;0;0515;012
01;001;0002 ;0056;0;9001;342
01;001;0002 ;0056;0;9002;245
01;001;0002 ;0056;0;9003;000
01;001;0002 ;0056;0;9004;003
01;001;0002 ;0056;0;9005;004
01;001;0002 ;0056;0;9006;000
01;001;0002 ;0056;0;0187;014
01;001;0002 ;0056;0;0576;072
01;001;0002 ;0056;0;0580;090
01;001;0002 ;0056;0;0531;019
01;001;0002 ;0056;0;0503;027
01;001;0002 ;0056;0;0515;016
01;001;0002 ;0057;0;9001;343
01;001;0002 ;0057;0;9002;237
01;001;0002 ;0057;0;9003;000
01;001;0002 ;0057;0;9004;002
01;001;0002 ;0057;0;9005;004
01;001;0002 ;0057;0;9006;000
01;001;0002 ;0057;0;0187;008
01;001;0002 ;0057;0;0576;071
01;001;0002 ;0057;0;0580;111
01;001;0002 ;0057;0;0531;019
01;001;0002 ;0057;0;0503;011
01;001;0002 ;0057;0;0515;010
01;001;0002 ;0058;0;9001;343
01;001;0002 ;0058;0;9002;000
01;001;0002 ;0058;0;9003;000
01;001;0002 ;0058;0;9004;003
01;001;0002 ;0058;0;9005;001
01;001;0002 ;0058;0;9006;000
01;001;0002 ;0058;0;0187;008
01;001;0002 ;0058;0;0576;086
01;001;0002 ;0058;0;0580;085
01;001;0002 ;0058;0;0531;025
01;001;0002 ;0058;0;0503;018
01;001;0002 ;0058;0;0515;008
01;001;0002 ;0059;0;9001;343
01;001;0002 ;0059;0;9002;244
01;001;0002 ;0059;0;9003;000
01;001;0002 ;0059;0;9004;000
01;001;0002 ;0059;0;9005;006
01;001;0002 ;0059;0;9006;000
01;001;0002 ;0059;0;0187;014
01;001;0002 ;0059;0;0576;053
01;001;0002 ;0059;0;0580;104
01;001;0002 ;0059;0;0531;035
01;001;0002 ;0059;0;0503;022
01;001;0002 ;0059;0;0515;010
01;001;0002 ;0060;0;9001;342
01;001;0002 ;0060;0;9002;248
