,,,ELECTORES,ELECTORES,ELECTORES,VOTANTES,VOTANTES,VOTANTES,CAMBIEMOS,CAMBIEMOS,CAMBIEMOS,ALIANZA FRENTE PARA LA VICTORIA,UNIDAD CIUDADANA,UNIDAD CIUDADANA,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),1PAIS,1PAIS,VOTOS BLANCOS,VOTOS BLANCOS,VOTOS BLANCOS,FRENTE JUSTICIALISTA,FRENTE JUSTICIALISTA,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES
,,,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,paso_2017,DN_2017,paso_2017,DN_2017,DN_2015
dpto_merger_str,circuito,PROV_REF_ID,,,,,,,,,,,,,,,,,,,,,,,
lomas de zamora,0588,2,120.11,147.76,126.99000000000001,100.0,100.0,100.0,43.7,52.86,51.77,22.82,24.88,23.53,15.160000000000002,15.559999999999999,9.54,3.44,1.96,1.32,5.09,3.82,5.84,7.91,7.04
lomas de zamora,0589,2,126.08,137.79999999999998,127.15,100.0,100.0,100.0,35.120000000000005,37.25,41.67,32.99,30.43,32.09,20.54,15.840000000000002,10.17,5.5,3.1199999999999997,2.1399999999999997,4.72,4.64,5.27,7.08,6.1
lomas de zamora,0590,2,120.39,131.78,132.25,100.0,100.0,100.0,39.47,44.65,49.54,26.0,26.02,27.689999999999998,16.99,14.549999999999999,10.17,3.8699999999999997,2.4699999999999998,1.3599999999999999,4.6899999999999995,4.54,5.91,7.95,6.67
lomas de zamora,0590A,2,134.87,134.32,129.10999999999999,100.0,100.0,100.0,23.630000000000003,26.400000000000002,31.59,42.71,41.29,44.46,20.1,15.06,10.16,7.35,4.18,2.4,5.53,5.510000000000001,4.58,6.239999999999999,5.07
lomas de zamora,0591,2,130.75,142.1,132.71,100.0,100.0,100.0,49.21,53.6,56.42,22.8,21.43,22.32,15.310000000000002,12.690000000000001,8.77,3.4799999999999995,2.25,1.46,4.73,4.09,4.97,7.42,6.1899999999999995
lomas de zamora,0592,2,140.1,132.14999999999998,141.37,100.0,100.0,100.0,47.04,47.92,56.71000000000001,27.150000000000002,23.77,27.33,16.650000000000002,15.079999999999998,11.21,3.9899999999999998,2.4,1.76,5.3,4.5600000000000005,4.7,8.110000000000001,6.77
lomas de zamora,0593,2,131.09,141.57999999999998,135.91,100.0,100.0,100.0,28.21,32.37,38.78,35.75,34.5,37.54,21.9,16.46,11.129999999999999,6.800000000000001,4.31,2.4299999999999997,5.54,5.4,4.3999999999999995,6.09,5.76
lomas de zamora,0593A,2,123.22,135.07,121.36,100.0,100.0,100.0,36.480000000000004,42.84,45.660000000000004,29.45,29.64,29.7,20.11,16.66,10.91,5.75,3.18,1.48,5.1,4.53,5.81,7.109999999999999,6.04
lujan,0596,2,131.54,137.4,130.61,100.0,100.0,100.0,44.47,42.76,50.980000000000004,25.88,26.41,25.34,18.9,13.83,10.31,8.91,6.49,4.6,5.4399999999999995,5.13,2.86,4.17,3.58
lujan,0597,2,128.46,135.89,126.22,100.0,100.0,100.0,60.77,71.28999999999999,75.11,13.08,13.88,14.219999999999999,12.31,4.31,4.89,4.62,2.39,0.89,4.31,2.22,0.96,1.3299999999999998,1.54
lujan,0598,2,119.46000000000001,125.69,133.97,100.0,100.0,100.0,36.51,37.3,50.660000000000004,28.189999999999998,27.52,29.599999999999998,19.33,16.55,13.600000000000001,7.969999999999999,4.61,4.25,5.510000000000001,5.390000000000001,2.92,4.46,3.06
lujan,0599,2,118.16,123.56,128.01,100.0,100.0,100.0,32.4,31.04,44.49,33.09,31.380000000000003,31.65,19.33,16.78,13.63,7.93,4.8,4.8,5.42,5.63,2.41,3.9,2.5
lujan,0600,2,153.07,199.21,181.41,100.0,100.0,100.0,34.77,48.42,57.68,25.21,34.12,26.229999999999997,23.5,20.27,14.330000000000002,11.59,9.91,8.08,6.98,7.199999999999999,1.46,2.5700000000000003,1.77
lujan,0601,2,127.84,135.94,132.63,100.0,100.0,100.0,38.1,36.11,49.35,29.299999999999997,30.45,26.46,20.150000000000002,11.81,9.25,5.13,7.82,3.9,5.16,6.329999999999999,3.0,4.22,2.56
lujan,0602,2,135.49,149.56,145.07000000000002,100.0,100.0,100.0,36.27,35.14,43.8,29.74,26.009999999999998,27.939999999999998,18.29,14.2,11.74,10.440000000000001,2.4299999999999997,4.42,4.19,6.78,2.78,3.7800000000000002,2.2399999999999998
lujan,0603,2,117.68,128.78,125.88999999999999,100.0,100.0,100.0,19.61,21.759999999999998,28.970000000000002,37.57,37.08,33.800000000000004,21.45,17.11,14.49,9.120000000000001,7.95,8.12,5.94,9.31,2.7199999999999998,3.92,3.1300000000000003
magdalena,0604,2,120.57,149.45,124.13000000000001,100.0,100.0,100.0,42.14,51.81,51.459999999999994,23.57,28.17,23.77,22.03,17.51,13.84,8.129999999999999,5.58,4.19,4.16,3.1399999999999997,1.7000000000000002,3.05,2.32
magdalena,0605,2,117.12,122.98,122.85999999999999,100.0,100.0,100.0,32.879999999999995,36.84,46.660000000000004,26.06,29.299999999999997,29.39,24.39,14.04,10.73,10.45,6.67,2.9499999999999997,6.32,4.2,2.46,5.6000000000000005,3.18
magdalena,0606,2,121.6,129.62,125.57000000000001,100.0,100.0,100.0,35.85,38.87,49.370000000000005,21.86,23.46,23.02,24.67,17.169999999999998,13.96,10.67,6.74,4.72,4.87,4.37,2.01,3.1300000000000003,2.63
magdalena,0607,2,114.29,134.25,115.66000000000001,100.0,100.0,100.0,36.9,36.99,54.22,25.0,31.509999999999998,22.89,27.38,15.07,12.049999999999999,0.0,4.109999999999999,0.0,4.109999999999999,3.61,2.74,4.82,2.3800000000000003
magdalena,0608,2,124.24,202.25,134.59,100.0,100.0,100.0,40.61,47.19,59.4,17.580000000000002,13.48,18.8,29.7,17.98,12.78,9.700000000000001,6.74,3.01,7.870000000000001,4.51,0.0,0.75,0.0
magdalena,0609,2,124.92000000000002,141.44,137.04000000000002,100.0,100.0,100.0,33.660000000000004,44.11,56.67,17.150000000000002,17.87,15.93,35.28,16.35,15.190000000000001,10.03,7.6,3.3300000000000005,7.22,5.56,1.1400000000000001,3.3300000000000005,0.97
magdalena,0610,2,127.27,680.0,143.48000000000002,100.0,100.0,100.0,52.73,70.0,69.57,12.73,0.0,13.04,21.82,0.0,13.04,9.09,0.0,0.0,0.0,0.0,0.0,2.17,1.82
maipu,0615,2,136.17,137.54999999999998,123.74000000000001,100.0,100.0,100.0,55.50000000000001,46.92,49.980000000000004,25.759999999999998,22.18,21.45,14.360000000000001,23.07,18.75,12.75,5.96,5.7700000000000005,1.52,1.46,1.1900000000000002,2.15,2.41
maipu,0616,2,122.02,131.17000000000002,122.03,100.0,100.0,100.0,49.74,40.92,47.85,25.91,14.09,19.24,14.510000000000002,26.290000000000003,24.05,9.07,12.740000000000002,4.5600000000000005,1.63,0.51,0.8099999999999999,3.8,0.7799999999999999
maipu,0617,2,121.88000000000001,180.0,125.66,100.0,100.0,100.0,49.220000000000006,53.75,53.98,15.620000000000001,10.0,14.16,10.16,23.75,16.81,22.66,8.75,9.73,0.0,1.77,1.25,3.54,1.5599999999999998
maipu,0617A,2,128.57,266.67,122.22,100.0,100.0,100.0,28.57,33.33,44.440000000000005,0.0,33.33,11.110000000000001,42.86,33.33,22.220000000000002,28.57,0.0,22.220000000000002,0.0,0.0,0.0,0.0,0.0
malvinas argentinas,0399,2,123.05,137.61,126.23,100.0,100.0,100.0,13.139999999999999,21.91,24.959999999999997,42.78,45.01,47.160000000000004,28.52,16.24,10.95,10.040000000000001,5.050000000000001,4.29,4.22,3.83,4.31,5.42,3.88
malvinas argentinas,0399A,2,118.31,131.70999999999998,123.70000000000002,100.0,100.0,100.0,14.26,24.32,27.450000000000003,38.99,42.17,46.44,30.470000000000002,15.840000000000002,10.96,9.049999999999999,5.5,4.05,3.62,3.4799999999999995,4.18,5.35,3.5999999999999996
malvinas argentinas,0399B,2,124.99,136.74,128.76000000000002,100.0,100.0,100.0,20.34,25.81,30.43,37.05,37.96,42.21,26.790000000000003,16.400000000000002,11.64,8.67,4.9399999999999995,3.16,4.43,3.49,4.84,6.1899999999999995,4.29
malvinas argentinas,0399C,2,116.19,127.36000000000001,122.53,100.0,100.0,100.0,12.509999999999998,19.040000000000003,24.33,41.9,42.88,46.06,25.71,21.29,15.67,9.59,4.72,3.61,4.05,4.91,3.75,4.77,3.45
malvinas argentinas,0399D,2,119.96,134.9,125.94000000000001,100.0,100.0,100.0,18.55,29.48,32.64,36.3,39.97,41.44,31.830000000000002,16.509999999999998,11.75,7.41,4.19,3.54,4.18,3.63,5.050000000000001,6.3,4.74
malvinas argentinas,0399E,2,125.66999999999999,128.85,128.18,100.0,100.0,100.0,17.0,25.0,31.169999999999998,37.32,38.43,43.3,31.430000000000003,17.64,13.74,8.43,6.3,3.51,4.9,4.35,5.1499999999999995,6.97,5.04
malvinas argentinas,0399F,2,118.38,129.61,123.52000000000001,100.0,100.0,100.0,21.560000000000002,34.93,39.08,31.41,33.73,36.3,33.18,15.93,11.07,7.630000000000001,4.26,3.35,3.74,3.52,4.52,6.29,4.5
malvinas argentinas,0399G,2,125.56,137.20000000000002,123.15,100.0,100.0,100.0,11.700000000000001,17.51,21.3,51.300000000000004,54.83,56.52,28.470000000000002,16.29,10.52,10.35,7.249999999999999,4.6899999999999995,4.64,3.49,4.34,4.79,3.58
mar chiquita,0619,2,115.32,133.86,131.86,100.0,100.0,100.0,41.77,42.730000000000004,52.300000000000004,39.61,29.12,32.1,7.13,14.19,9.36,8.83,4.32,4.36,4.16,3.5000000000000004,1.29,2.54,1.09
mar chiquita,0620,2,115.66000000000001,130.57000000000002,125.92000000000002,100.0,100.0,100.0,44.86,50.93,56.85,37.41,24.279999999999998,27.279999999999998,8.33,13.08,7.340000000000001,7.13,4.74,4.22,2.0,2.07,0.5499999999999999,1.67,0.79
mar chiquita,0621,2,146.43,179.55,133.9,100.0,100.0,100.0,69.64,63.63999999999999,69.49,19.64,9.09,15.25,3.5700000000000003,20.45,10.17,1.79,0.0,1.69,2.27,3.39,0.0,0.0,0.0
mar chiquita,0621A,2,290.91,280.0,164.71,100.0,100.0,100.0,100.0,70.0,82.35,0.0,10.0,5.88,0.0,20.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mar chiquita,0622,2,115.21,162.73,147.06,100.0,100.0,100.0,38.279999999999994,35.92,41.5,40.699999999999996,26.71,27.37,9.120000000000001,11.28,8.5,6.529999999999999,4.96,5.2299999999999995,3.16,2.29,2.53,3.51,2.2399999999999998
mar chiquita,0622A,2,127.66999999999999,142.46,139.73,100.0,100.0,100.0,30.19,34.67,42.64,35.99,32.97,36.42,16.6,16.89,10.67,5.46,3.56,3.46,4.97,4.62,3.0300000000000002,5.46,3.38
mar chiquita,0622B,2,122.33000000000001,137.64000000000001,130.5,100.0,100.0,100.0,40.150000000000006,40.57,51.239999999999995,32.019999999999996,25.91,27.12,14.940000000000001,14.499999999999998,9.02,5.09,3.88,3.46,6.890000000000001,4.51,2.77,4.43,3.53
marcos paz,0624,2,127.66,137.54999999999998,133.21,100.0,100.0,100.0,20.75,24.55,31.44,41.14,37.09,41.81,24.84,15.02,12.0,9.11,5.4,4.2700000000000005,11.540000000000001,7.04,3.35,4.44,3.3000000000000003
marcos paz,0624A,2,156.22,169.62,168.07000000000002,100.0,100.0,100.0,17.27,20.68,34.03,36.95,36.71,39.92,27.310000000000002,18.57,11.34,12.85,5.91,3.36,8.86,7.140000000000001,2.9499999999999997,4.2,2.01
mercedes,0638,2,122.35000000000001,137.49,126.24,100.0,100.0,100.0,43.86,54.21,57.78,27.54,21.39,21.29,16.38,12.959999999999999,8.64,5.1499999999999995,3.2399999999999998,2.31,5.75,4.34,3.5000000000000004,4.19,3.56
mercedes,0639,2,116.38999999999999,129.58,134.01000000000002,100.0,100.0,100.0,20.74,25.900000000000002,36.449999999999996,44.800000000000004,36.75,43.87,19.36,15.97,11.58,10.61,7.1499999999999995,4.09,7.41,6.4399999999999995,2.59,3.52,2.3
mercedes,0640,2,117.11,131.87,124.03,100.0,100.0,100.0,34.17,41.6,48.39,35.410000000000004,28.52,29.67,19.06,15.920000000000002,9.83,6.419999999999999,3.95,2.8000000000000003,7.4399999999999995,4.93,3.26,3.9699999999999998,3.2099999999999995
mercedes,0641,2,119.46000000000001,130.59,125.46,100.0,100.0,100.0,34.36,42.58,49.71,33.19,24.37,28.65,17.97,13.200000000000001,9.69,7.6899999999999995,4.14,3.25,7.91,4.66,2.73,3.7199999999999998,3.66
mercedes,0642,2,115.36999999999999,124.88999999999999,127.32000000000001,100.0,100.0,100.0,30.580000000000002,36.32,47.07,36.88,28.42,32.06,19.759999999999998,14.860000000000001,10.92,7.5200000000000005,3.45,3.0300000000000002,6.239999999999999,5.88,3.18,4.45,3.06
mercedes,0643,2,118.45000000000002,129.03,125.49,100.0,100.0,100.0,22.33,26.790000000000003,34.410000000000004,43.120000000000005,38.41,40.52,16.54,13.569999999999999,9.2,10.100000000000001,5.42,4.35,5.63,6.74,3.25,4.42,4.32
mercedes,0644,2,124.9,135.61,130.28,100.0,100.0,100.0,30.12,41.36,47.599999999999994,32.72,22.12,24.16,20.599999999999998,17.88,14.41,10.82,4.55,3.06,7.12,7.42,2.58,2.91,3.1300000000000003
mercedes,0645,2,129.35000000000002,142.14,137.24,100.0,100.0,100.0,29.349999999999998,0.0,38.62,29.349999999999998,28.57,27.589999999999996,22.28,16.43,13.100000000000001,14.13,3.5700000000000003,5.52,30.0,12.41,8.57,1.38,1.09
mercedes,0646,2,127.57000000000001,322.94,137.5,100.0,100.0,100.0,35.88,90.83,48.05,32.23,41.28,26.169999999999998,17.28,31.19,13.669999999999998,11.959999999999999,11.01,2.73,21.099999999999998,7.8100000000000005,1.83,1.5599999999999998,1.0
mercedes,0647,2,121.68,126.61,125.6,100.0,100.0,100.0,37.76,40.32,51.2,26.57,29.84,24.8,19.580000000000002,11.29,10.4,12.590000000000002,4.84,2.4,6.45,6.4,1.6099999999999999,2.4,2.1
mercedes,0648,2,122.99,,124.22,100.0,,100.0,29.409999999999997,,43.480000000000004,40.64,,32.300000000000004,14.97,,11.799999999999999,12.3,,4.97,,4.35,,1.8599999999999999,1.0699999999999998
merlo,0652,2,135.76999999999998,144.67000000000002,140.48000000000002,100.0,100.0,100.0,27.189999999999998,30.04,36.620000000000005,33.879999999999995,33.910000000000004,35.31,22.41,16.07,11.360000000000001,5.94,3.45,2.03,5.01,4.9799999999999995,4.19,6.25,4.32
merlo,0652A,2,124.74000000000001,136.83,130.22,100.0,100.0,100.0,16.5,19.02,24.55,48.04,48.82,51.080000000000005,22.830000000000002,15.65,11.1,8.63,4.95,3.0,5.4,5.3,3.74,5.6000000000000005,3.9899999999999998
merlo,0653,2,124.03,136.12,132.39000000000001,100.0,100.0,100.0,15.57,17.22,22.71,51.73,48.86,51.849999999999994,21.21,14.23,10.34,8.88,4.590000000000001,3.0300000000000002,5.34,5.1499999999999995,3.66,5.35,4.07
merlo,0654,2,140.32,141.94,133.57000000000002,100.0,100.0,100.0,13.919999999999998,16.35,21.13,50.44,51.81,52.959999999999994,19.63,13.96,9.54,8.200000000000001,4.81,3.2399999999999998,5.04,5.1,3.2300000000000004,4.45,2.9899999999999998
merlo,0655,2,125.27,129.15,129.44,100.0,100.0,100.0,29.849999999999998,32.18,39.71,33.589999999999996,33.300000000000004,35.67,22.28,16.27,11.76,5.7,3.3300000000000005,2.0500000000000003,4.569999999999999,4.64,4.8500000000000005,7.290000000000001,5.35
merlo,0655A,2,127.71999999999998,143.82,140.35,100.0,100.0,100.0,14.59,17.14,22.6,49.41,51.94,54.09,20.91,14.24,10.11,9.59,4.84,3.58,4.61,5.07,3.53,5.0,3.32
monte,0656,2,129.5,140.79999999999998,131.9,100.0,100.0,100.0,31.81,44.28,49.08,29.959999999999997,25.8,26.35,26.61,14.860000000000001,11.09,9.01,5.970000000000001,4.83,7.8100000000000005,5.94,1.7999999999999998,3.01,2.25
monte,0657,2,231.79,140.0,128.24,100.0,100.0,100.0,72.19,52.769999999999996,56.86,59.599999999999994,18.3,23.14,43.05,13.62,8.63,19.869999999999997,5.11,4.71,5.96,4.71,1.7000000000000002,1.18,1.9900000000000002
monte,0658,2,123.27,133.59,126.86999999999999,100.0,100.0,100.0,25.16,33.589999999999996,42.54,38.36,27.339999999999996,29.849999999999998,22.64,17.19,18.66,8.18,7.03,2.9899999999999998,9.379999999999999,5.970000000000001,0.0,0.0,1.8900000000000001
monte,0659,2,128.0,138.46,133.32999999999998,100.0,100.0,100.0,36.0,58.97,51.28,14.000000000000002,15.379999999999999,15.379999999999999,32.0,10.26,5.13,12.0,5.13,5.13,5.13,10.26,2.56,5.13,0.0
monte,0660,2,119.10000000000001,148.03,142.95,100.0,100.0,100.0,45.73,61.839999999999996,67.95,20.1,16.45,16.03,21.61,9.87,8.33,8.540000000000001,1.97,0.0,2.63,5.13,2.63,1.92,1.01
monte,0661,2,120.83,257.36,128.06,100.0,100.0,100.0,26.029999999999998,68.67999999999999,42.370000000000005,29.26,54.339999999999996,32.769999999999996,34.29,39.62,12.620000000000001,8.08,12.45,4.52,8.68,5.46,1.8900000000000001,2.26,1.44
monte,0662,2,159.09,211.10999999999999,189.47,100.0,100.0,100.0,22.73,22.220000000000002,26.32,13.639999999999999,22.220000000000002,15.790000000000001,40.910000000000004,27.779999999999998,31.580000000000002,9.09,11.110000000000001,5.26,0.0,15.790000000000001,5.56,5.26,0.0
monte hermoso,0239,2,129.89,147.66,136.06,100.0,100.0,100.0,31.290000000000003,34.160000000000004,37.63,38.31,15.09,14.149999999999999,14.37,5.43,3.94,9.28,5.79,3.75,38.72,35.260000000000005,1.7000000000000002,2.46,2.36
moreno,0663,2,140.85000000000002,155.16,149.0,100.0,100.0,100.0,28.9,34.86,41.510000000000005,28.53,28.27,29.18,23.91,15.260000000000002,11.1,6.1,4.17,2.46,6.569999999999999,5.34,3.91,5.99,5.04
moreno,0663A,2,126.03999999999999,137.61,128.14000000000001,100.0,100.0,100.0,25.0,28.720000000000002,34.46,36.43,35.96,37.26,23.630000000000003,15.83,11.44,6.909999999999999,4.24,2.68,7.19,5.79,4.46,6.1899999999999995,4.74
moreno,0663B,2,122.52000000000001,138.68,125.85,100.0,100.0,100.0,16.88,21.04,26.340000000000003,45.2,45.410000000000004,46.85,23.11,16.86,12.06,10.639999999999999,7.290000000000001,4.61,8.43,6.7299999999999995,3.1300000000000003,5.07,3.3300000000000005
moreno,0663C,2,128.07999999999998,144.22,131.43,100.0,100.0,100.0,14.42,18.759999999999998,24.64,48.6,45.48,48.32,23.7,16.470000000000002,11.77,10.879999999999999,7.62,4.8,7.920000000000001,6.13,3.52,5.11,3.7600000000000002
moreno,0663D,2,133.31,143.52,146.45,100.0,100.0,100.0,11.73,12.920000000000002,19.6,54.82,46.07,54.410000000000004,20.77,13.309999999999999,10.82,10.61,5.91,6.13,9.6,7.21,2.34,3.91,2.79
moreno,0664,2,133.14999999999998,142.2,131.56,100.0,100.0,100.0,27.96,29.15,34.4,38.87,36.309999999999995,37.43,22.56,15.39,11.26,8.24,5.6899999999999995,3.25,7.580000000000001,5.34,3.4799999999999995,5.38,3.45
moreno,0664A,2,124.03999999999999,137.09,129.81,100.0,100.0,100.0,18.62,22.35,28.79,42.04,40.79,43.82,23.65,15.989999999999998,11.600000000000001,9.229999999999999,6.3100000000000005,4.2299999999999995,7.5600000000000005,6.35,3.2199999999999998,5.17,3.5000000000000004
moreno,0664B,2,124.88999999999999,134.85,125.03,100.0,100.0,100.0,17.69,18.87,25.05,45.56,42.18,45.18,24.87,15.870000000000001,12.29,10.51,7.16,4.8,7.779999999999999,6.460000000000001,3.46,5.34,3.7199999999999998
moron,0665,2,127.98,137.86,132.41,100.0,100.0,100.0,30.459999999999997,34.2,40.53,32.940000000000005,32.690000000000005,35.11,20.69,15.770000000000001,10.95,5.63,2.69,1.81,5.84,4.81,4.6899999999999995,6.6000000000000005,4.96
moron,0669,2,125.69999999999999,132.75,127.66999999999999,100.0,100.0,100.0,45.75,49.59,54.55,22.53,21.72,22.439999999999998,15.14,12.43,8.82,3.19,1.5599999999999998,1.0699999999999998,4.61,3.9899999999999998,4.72,7.109999999999999,5.33
moron,0670,2,124.67999999999999,125.84,122.92,100.0,100.0,100.0,47.05,51.72,57.45,20.560000000000002,19.84,21.48,14.82,12.45,8.540000000000001,2.73,1.3599999999999999,0.96,4.08,3.6999999999999997,4.81,7.23,5.1499999999999995
moron,0671,2,129.82,139.88,134.63,100.0,100.0,100.0,36.67,42.1,47.42,28.83,28.28,29.86,19.919999999999998,15.43,10.63,4.79,2.37,1.67,5.34,4.53,4.09,6.069999999999999,4.35
moron,0672,2,123.61999999999999,125.81,123.59,100.0,100.0,100.0,45.410000000000004,48.1,54.230000000000004,24.57,22.770000000000003,24.560000000000002,15.24,14.26,10.0,3.4799999999999995,1.66,1.1400000000000001,4.569999999999999,3.83,4.17,6.5,4.87
moron,0673,2,135.87,136.57999999999998,131.81,100.0,100.0,100.0,32.93,35.36,40.23,35.38,31.6,33.94,19.45,14.580000000000002,10.24,5.46,2.3,1.78,5.43,4.53,4.25,6.3100000000000005,4.74
navarro,0675,2,118.80999999999999,122.07,123.93,100.0,100.0,100.0,39.739999999999995,44.230000000000004,49.63,40.129999999999995,29.15,32.48,11.76,9.049999999999999,6.63,8.64,6.03,5.21,6.97,6.15,1.05,1.78,1.1199999999999999
navarro,0676,2,122.78999999999999,129.89,127.98,100.0,100.0,100.0,35.47,43.3,47.94,39.6,31.869999999999997,29.720000000000002,13.68,8.129999999999999,6.29,9.54,5.27,6.72,6.59,7.380000000000001,0.88,1.3,0.5700000000000001
navarro,0677,2,131.88,216.88,145.22,100.0,100.0,100.0,31.25,22.08,37.39,34.38,48.05,39.129999999999995,11.25,10.39,11.3,21.88,2.6,6.09,11.690000000000001,5.220000000000001,1.3,0.0,0.0
navarro,0678,2,119.91000000000001,140.98999999999998,131.4,100.0,100.0,100.0,38.5,50.93,52.33,31.86,21.12,23.26,14.16,9.94,6.98,11.95,2.48,4.65,9.94,9.3,0.62,2.91,1.77
navarro,0679,2,123.0,175.41,140.79,100.0,100.0,100.0,28.000000000000004,62.3,57.89,28.999999999999996,16.39,19.74,25.0,9.84,5.26,13.0,6.5600000000000005,5.26,1.6400000000000001,11.84,1.6400000000000001,0.0,3.0
navarro,0680,2,112.29,146.15,117.24000000000001,100.0,100.0,100.0,51.4,62.39,65.52,25.14,14.530000000000001,16.55,13.969999999999999,12.82,9.66,5.029999999999999,3.42,3.45,3.42,3.45,0.0,1.38,1.1199999999999999
navarro,0681,2,126.1,145.36,136.51,100.0,100.0,100.0,28.310000000000002,35.23,39.68,43.22,37.34,40.48,17.29,9.28,7.739999999999999,8.309999999999999,5.06,2.18,9.700000000000001,5.36,1.48,3.37,2.37
navarro,0681A,2,115.47,,124.42,100.0,,100.0,29.830000000000002,,38.95,51.38,,37.21,10.5,,7.5600000000000005,7.7299999999999995,,5.2299999999999995,,11.05,,0.0,0.0
navarro,0682,2,119.39,162.71,148.44,100.0,100.0,100.0,53.059999999999995,54.24,67.19000000000001,28.57,23.73,23.44,8.16,3.39,3.1199999999999997,0.0,0.0,4.6899999999999995,1.69,1.5599999999999998,0.0,0.0,1.02
navarro,0683,2,118.29,122.44999999999999,115.27000000000001,100.0,100.0,100.0,41.71,37.6,42.120000000000005,35.370000000000005,20.89,21.18,14.879999999999999,7.57,8.37,8.290000000000001,5.48,3.6900000000000004,25.069999999999997,21.67,0.7799999999999999,1.48,0.73
necochea,0686,2,132.47,143.91,136.17999999999998,100.0,100.0,100.0,45.95,51.970000000000006,56.74,20.91,20.3,19.98,18.509999999999998,14.93,11.63,7.79,4.5,5.0200000000000005,3.0300000000000002,2.5700000000000003,2.5700000000000003,3.5700000000000003,2.82
necochea,0686A,2,130.48,149.34,144.74,100.0,100.0,100.0,34.79,38.06,47.18,27.79,28.04,28.99,21.18,17.78,16.18,10.27,5.92,6.77,4.569999999999999,3.9899999999999998,2.03,2.91,2.2800000000000002
necochea,0687,2,125.42999999999999,133.47,153.58,100.0,100.0,100.0,49.39,47.42,66.97,24.08,24.67,30.520000000000003,15.07,15.479999999999999,13.62,7.6,3.51,2.74,3.11,3.9600000000000004,1.39,2.13,1.47
necochea,0688,2,309.13,151.28,141.19,100.0,100.0,100.0,89.9,48.72,53.33,53.849999999999994,23.98,22.86,41.349999999999994,14.540000000000001,13.569999999999999,25.96,5.36,4.29,2.81,3.81,0.51,1.1900000000000002,3.37
necochea,0689,2,200.0,257.14,225.0,100.0,100.0,100.0,50.0,42.86,50.0,10.0,28.57,25.0,20.0,0.0,12.5,20.0,14.29,0.0,14.29,12.5,0.0,0.0,0.0
necochea,0691,2,126.14000000000001,159.57,130.67,100.0,100.0,100.0,47.339999999999996,53.580000000000005,60.38,19.84,24.09,20.66,19.509999999999998,18.16,11.799999999999999,6.68,5.21,2.76,2.73,1.79,1.5,1.69,1.7000000000000002
necochea,0691A,2,633.33,inf,216.67000000000002,100.0,,100.0,100.0,,66.67,0.0,,0.0,0.0,,16.669999999999998,0.0,,0.0,,0.0,inf,16.669999999999998,0.0
necochea,0692,2,329.55,146.17,131.12,100.0,100.0,100.0,133.51999999999998,48.47,59.040000000000006,52.27,21.94,20.82,42.61,17.86,13.270000000000001,21.59,4.08,4.35,1.79,1.37,0.51,1.1400000000000001,1.7000000000000002
nueve de julio,0696,2,124.83999999999999,133.93,128.26,100.0,100.0,100.0,46.08,48.43,56.38999999999999,27.6,21.68,22.27,13.76,15.110000000000001,10.7,8.42,4.2299999999999995,3.7699999999999996,4.6,3.91,1.9900000000000002,2.81,2.34
nueve de julio,0697,2,127.05,143.27,140.57,100.0,100.0,100.0,52.459999999999994,61.53999999999999,72.64,14.75,11.540000000000001,6.6000000000000005,22.95,14.42,13.209999999999999,9.84,6.7299999999999995,3.7699999999999996,1.92,3.7699999999999996,1.92,0.0,0.8200000000000001
nueve de julio,0698,2,118.56,126.93,125.51,100.0,100.0,100.0,26.090000000000003,29.189999999999998,35.57,40.129999999999995,35.97,35.199999999999996,14.21,21.66,18.81,11.540000000000001,7.16,6.7,3.01,2.79,0.5599999999999999,0.5599999999999999,1.67
